si_jax_planning_time,si_jax_planning_MiB
30.693404793273658,8.142670631408691
29.78449057089165,6.754141807556152
29.00264433864504,6.516489028930664
29.152331443037838,6.882977485656738
29.635565421078354,6.544548034667969
30.133556427899748,6.485455513000488
30.022190188989043,6.857129096984863
30.48928107880056,6.584576606750488
31.376931799110025,6.475557327270508
30.681844061706215,6.47181510925293
