si_jax_planning_time,si_jax_planning_MiB
4.5029653697274625,6.283908843994141
1.5426391121000051,0.8057222366333008
1.3986377981491387,0.6538305282592773
1.417147803120315,0.6095333099365234
1.4077167618088424,0.6084260940551758
1.3862009537406266,0.616887092590332
1.3815554147586226,0.6119194030761719
1.4015486682765186,0.6079435348510742
1.6452803118154407,0.6068763732910156
1.448326879646629,0.8418045043945312
